# logM_lo logM_hi N Mave
1.287054966279680102e+01 1.307702217965696079e+01 2.538890000000000000e+05 9.306932348388000000e+12
1.307702217965696079e+01 1.328349469651712056e+01 1.506190000000000000e+05 1.496235879935400000e+13
1.328349469651712056e+01 1.348996721337728033e+01 8.652200000000000000e+04 2.405062293983000000e+13
1.348996721337728033e+01 1.369643973023744010e+01 4.710000000000000000e+04 3.858869367303600000e+13
1.369643973023744010e+01 1.390291224709759987e+01 2.395800000000000000e+04 6.190503088738600000e+13
1.390291224709759987e+01 1.410938476395775965e+01 1.131100000000000000e+04 9.908393192467500000e+13
1.410938476395775965e+01 1.431585728081792119e+01 4.563000000000000000e+03 1.584624873986410000e+14
1.431585728081792119e+01 1.452232979767808096e+01 1.581000000000000000e+03 2.512717457305500000e+14
1.452232979767808096e+01 1.472880231453824074e+01 4.010000000000000000e+02 4.053545635910220000e+14
1.472880231453824074e+01 1.493527483139840051e+01 7.600000000000000000e+01 6.484347368421050000e+14
1.493527483139840051e+01 1.514174734825856028e+01 9.000000000000000000e+00 9.508744444444440000e+14
