# logM_lo logM_hi N Mave
1.283199997248590485e+01 1.304039997386160898e+01 3.063767960509667173e+05 8.559678356170000000e+12
1.304039997386160898e+01 1.324879997523731490e+01 1.912449269749305968e+05 1.383591598217100000e+13
1.324879997523731490e+01 1.345719997661301903e+01 1.184887752088509878e+05 2.232611038269000000e+13
1.345719997661301903e+01 1.366559997798872317e+01 7.118982142154453322e+04 3.598107022829500000e+13
1.366559997798872317e+01 1.387399997936442908e+01 4.167305202493583784e+04 5.814135474382100000e+13
1.387399997936442908e+01 1.408239998074013322e+01 2.281173550145767149e+04 9.365076175396900000e+13
1.408239998074013322e+01 1.429079998211583735e+01 1.182371967979541296e+04 1.508009315927770000e+14
1.429079998211583735e+01 1.449919998349154326e+01 5.539640905368424683e+03 2.425707069246060000e+14
1.449919998349154326e+01 1.470759998486724740e+01 2.382568298838248211e+03 3.896392521008400000e+14
1.470759998486724740e+01 1.491599998624295154e+01 7.715747622012880811e+02 6.258441893644610000e+14
1.491599998624295154e+01 1.512439998761865745e+01 2.001030794733178197e+02 1.004401750000000000e+15
1.512439998761865745e+01 1.533279998899436158e+01 3.901432771574989999e+01 1.550161538461538000e+15
1.533279998899436158e+01 1.554119999037006750e+01 3.000732362423800037e+00 2.617866666666666000e+15
