# logM_lo logM_hi N Mave
1.283199997248590485e+01 1.304039997386160898e+01 2.125040789589394699e+05 8.519911702019000000e+12
1.304039997386160898e+01 1.324879997523731490e+01 1.173308660208388610e+05 1.377070275554600000e+13
1.324879997523731490e+01 1.345719997661301903e+01 6.254277313251006126e+04 2.219267745912200000e+13
1.345719997661301903e+01 1.366559997798872317e+01 3.180525702720104891e+04 3.570812149621800000e+13
1.366559997798872317e+01 1.387399997936442908e+01 1.427345620284697725e+04 5.752332605932200000e+13
1.387399997936442908e+01 1.408239998074013322e+01 5.924155875957029821e+03 9.236815469519400000e+13
1.408239998074013322e+01 1.429079998211583735e+01 2.040022568156285388e+03 1.487654603643520000e+14
1.429079998211583735e+01 1.449919998349154326e+01 6.060097887196649253e+02 2.372045529801320000e+14
1.449919998349154326e+01 1.470759998486724740e+01 1.243079993860185084e+02 3.805230645161290000e+14
1.470759998486724740e+01 1.491599998624295154e+01 1.402633749373710437e+01 5.964671428571420000e+14
