# logM_lo logM_hi N Mave
1.283199997248590485e+01 1.304039997386160898e+01 2.689950000000000000e+05 8.544394711425000000e+12
1.304039997386160898e+01 1.324879997523731490e+01 1.635810000000000000e+05 1.381773019482700000e+13
1.324879997523731490e+01 1.345719997661301903e+01 9.646800000000000000e+04 2.227266500808500000e+13
1.345719997661301903e+01 1.366559997798872317e+01 5.482000000000000000e+04 3.595086811382700000e+13
1.366559997798872317e+01 1.387399997936442908e+01 2.968000000000000000e+04 5.793229949460900000e+13
1.387399997936442908e+01 1.408239998074013322e+01 1.491000000000000000e+04 9.335638537894000000e+13
1.408239998074013322e+01 1.429079998211583735e+01 6.726000000000000000e+03 1.495639711567050000e+14
1.429079998211583735e+01 1.449919998349154326e+01 2.762000000000000000e+03 2.403960354815350000e+14
1.449919998349154326e+01 1.470759998486724740e+01 8.980000000000000000e+02 3.855731514476610000e+14
1.470759998486724740e+01 1.491599998624295154e+01 2.250000000000000000e+02 6.230213333333330000e+14
1.491599998624295154e+01 1.512439998761865745e+01 3.900000000000000000e+01 9.822851282051280000e+14
1.512439998761865745e+01 1.533279998899436158e+01 4.000000000000000000e+00 1.531500000000000000e+15
