# logM_lo logM_hi N Mave
1.284185980850493003e+01 1.304976681807968397e+01 2.858630000000000000e+05 8.739529664209000000e+12
1.304976681807968397e+01 1.325767382765443614e+01 1.775630000000000000e+05 1.409880352888800000e+13
1.325767382765443614e+01 1.346558083722919008e+01 1.069430000000000000e+05 2.273526047520600000e+13
1.346558083722919008e+01 1.367348784680394402e+01 6.266800000000000000e+04 3.661056443479900000e+13
1.367348784680394402e+01 1.388139485637869797e+01 3.531000000000000000e+04 5.907879719626100000e+13
1.388139485637869797e+01 1.408930186595345191e+01 1.835200000000000000e+04 9.492275795553600000e+13
1.408930186595345191e+01 1.429720887552820408e+01 9.018000000000000000e+03 1.528732801064530000e+14
1.429720887552820408e+01 1.450511588510295802e+01 3.808000000000000000e+03 2.447703518907560000e+14
1.450511588510295802e+01 1.471302289467771196e+01 1.412000000000000000e+03 3.939789589235120000e+14
1.471302289467771196e+01 1.492092990425246413e+01 4.490000000000000000e+02 6.233688195991090000e+14
1.492092990425246413e+01 1.512883691382721807e+01 8.900000000000000000e+01 9.843079775280890000e+14
1.512883691382721807e+01 1.533674392340197201e+01 1.600000000000000000e+01 1.585643750000000000e+15
