# logM_lo logM_hi N Mave
1.284185980850493003e+01 1.304976681807968397e+01 2.524555479668667540e+05 8.718368044322000000e+12
1.304976681807968397e+01 1.325767382765443614e+01 1.489934564655402210e+05 1.405566145202400000e+13
1.325767382765443614e+01 1.346558083722919008e+01 8.451628258574022038e+04 2.267363484022700000e+13
1.346558083722919008e+01 1.367348784680394402e+01 4.565773152979452425e+04 3.655655081800200000e+13
1.367348784680394402e+01 1.388139485637869797e+01 2.357539503334640540e+04 5.883792038652300000e+13
1.388139485637869797e+01 1.408930186595345191e+01 1.103244041442585876e+04 9.457142454636600000e+13
1.408930186595345191e+01 1.429720887552820408e+01 4.464819585957491654e+03 1.512764049493810000e+14
1.429720887552820408e+01 1.450511588510295802e+01 1.613340156307663392e+03 2.434283893034820000e+14
1.450511588510295802e+01 1.471302289467771196e+01 4.992444679497417610e+02 3.854924497991960000e+14
1.471302289467771196e+01 1.492092990425246413e+01 9.517822979169503128e+01 6.128618947368420000e+14
1.492092990425246413e+01 1.512883691382721807e+01 1.402024619854811149e+01 9.339007142857140000e+14
1.512883691382721807e+01 1.533674392340197201e+01 1.001111581843429965e+00 1.429900000000000000e+15
