# logM_lo logM_hi N Mave
1.284185980850493003e+01 1.304976681807968397e+01 1.985900000000000000e+05 8.704188970743000000e+12
1.304976681807968397e+01 1.325767382765443614e+01 1.103780000000000000e+05 1.402634588414300000e+13
1.325767382765443614e+01 1.346558083722919008e+01 5.919600000000000000e+04 2.258866708899200000e+13
1.346558083722919008e+01 1.367348784680394402e+01 2.943600000000000000e+04 3.641231026634000000e+13
1.367348784680394402e+01 1.388139485637869797e+01 1.364300000000000000e+04 5.846149058125000000e+13
1.388139485637869797e+01 1.408930186595345191e+01 5.449000000000000000e+03 9.358088126261700000e+13
1.408930186595345191e+01 1.429720887552820408e+01 1.847000000000000000e+03 1.496365728207900000e+14
1.429720887552820408e+01 1.450511588510295802e+01 5.220000000000000000e+02 2.402980651340990000e+14
1.450511588510295802e+01 1.471302289467771196e+01 1.140000000000000000e+02 3.790583333333330000e+14
1.471302289467771196e+01 1.492092990425246413e+01 1.400000000000000000e+01 6.317085714285710000e+14
1.492092990425246413e+01 1.512883691382721807e+01 1.000000000000000000e+00 1.018100000000000000e+15
