# logM_lo logM_hi N Mave
1.284185980850493003e+01 1.304976681807968397e+01 2.283342121820534812e+05 8.713916110743000000e+12
1.304976681807968397e+01 1.325767382765443614e+01 1.304232236271686124e+05 1.404648898555000000e+13
1.325767382765443614e+01 1.346558083722919008e+01 7.113924589558586013e+04 2.263789043041100000e+13
1.346558083722919008e+01 1.367348784680394402e+01 3.748206520722676214e+04 3.642239015609400000e+13
1.367348784680394402e+01 1.388139485637869797e+01 1.827585901462861875e+04 5.861556790191300000e+13
1.388139485637869797e+01 1.408930186595345191e+01 7.961450485950954317e+03 9.409920050409500000e+13
1.408930186595345191e+01 1.429720887552820408e+01 2.964810301206056465e+03 1.510615618661250000e+14
1.429720887552820408e+01 1.450511588510295802e+01 9.475001000620565037e+02 2.434797145877370000e+14
1.450511588510295802e+01 1.471302289467771196e+01 2.382657527080338014e+02 3.815054621848740000e+14
1.471302289467771196e+01 1.492092990425246413e+01 4.403387767013951759e+01 6.142743181818180000e+14
1.492092990425246413e+01 1.512883691382721807e+01 3.001590254987411832e+00 9.910866666666660000e+14
