# logM_lo logM_hi N Mave
1.280582203505205641e+01 1.301553093329945376e+01 2.690436034395899042e+05 8.060990042908000000e+12
1.301553093329945376e+01 1.322523983154685112e+01 1.631269288360614155e+05 1.307575098907600000e+13
1.322523983154685112e+01 1.343494872979424848e+01 9.688967173614889907e+04 2.115860154498900000e+13
1.343494872979424848e+01 1.364465762804164584e+01 5.548250717049752711e+04 3.419824098943700000e+13
1.364465762804164584e+01 1.385436652628904142e+01 3.073287155986779180e+04 5.529863420295500000e+13
1.385436652628904142e+01 1.406407542453644055e+01 1.553034007975220993e+04 8.940159618863000000e+13
1.406407542453644055e+01 1.427378432278383613e+01 7.134931016787934823e+03 1.441717277707540000e+14
1.427378432278383613e+01 1.448349322103123349e+01 3.134807036045277982e+03 2.334468785942490000e+14
1.448349322103123349e+01 1.469320211927863085e+01 1.074137128582342712e+03 3.754299440820130000e+14
1.469320211927863085e+01 1.490291101752602820e+01 2.782030826619926529e+02 6.047353597122300000e+14
1.490291101752602820e+01 1.511261991577342556e+01 6.103110975357881784e+01 9.584796721311470000e+14
1.511261991577342556e+01 1.532232881402082292e+01 9.003135192220184990e+00 1.562400000000000000e+15
