# logM_lo logM_hi N Mave
1.280863748054382256e+01 1.301820560651663072e+01 2.738554293554045144e+05 8.099812633094000000e+12
1.301820560651663072e+01 1.322777373248944066e+01 1.681790393057160545e+05 1.312508090870600000e+13
1.322777373248944066e+01 1.343734185846224882e+01 1.000818827361341246e+05 2.124122278741600000e+13
1.343734185846224882e+01 1.364690998443505876e+01 5.723510030518587882e+04 3.436727196439200000e+13
1.364690998443505876e+01 1.385647811040786692e+01 3.150169694254413844e+04 5.556672184479900000e+13
1.385647811040786692e+01 1.406604623638067508e+01 1.621768566760766589e+04 8.972985493349800000e+13
1.406604623638067508e+01 1.427561436235348502e+01 7.555903141872388915e+03 1.447765406552590000e+14
1.427561436235348502e+01 1.448518248832629318e+01 3.141848420516667829e+03 2.330735065349050000e+14
1.448518248832629318e+01 1.469475061429910312e+01 1.122197081455165289e+03 3.742065477252450000e+14
1.469475061429910312e+01 1.490431874027191128e+01 3.412521697481877254e+02 5.992101173020520000e+14
1.490431874027191128e+01 1.511388686624471944e+01 6.803424985885749265e+01 9.802735294117640000e+14
1.511388686624471944e+01 1.532345499221752938e+01 4.001417004027670643e+00 1.539075000000000000e+15
1.532345499221752938e+01 1.553302311819033754e+01 1.000248212321065200e+00 2.428400000000000000e+15
