# logM_lo logM_hi N Mave
1.280863748054382256e+01 1.301820560651663072e+01 2.594992441813125624e+05 8.093143563960000000e+12
1.301820560651663072e+01 1.322777373248944066e+01 1.555754570393694157e+05 1.311564629479100000e+13
1.322777373248944066e+01 1.343734185846224882e+01 9.056357245866546873e+04 2.121158228599500000e+13
1.343734185846224882e+01 1.364690998443505876e+01 4.998118812452463317e+04 3.435339170525500000e+13
1.364690998443505876e+01 1.385647811040786692e+01 2.635818257927913874e+04 5.551151546785900000e+13
1.385647811040786692e+01 1.406604623638067508e+01 1.298192436316127350e+04 8.963294219742700000e+13
1.406604623638067508e+01 1.427561436235348502e+01 5.542156037029204526e+03 1.443651739760780000e+14
1.427561436235348502e+01 1.448518248832629318e+01 2.200155913049367427e+03 2.319973917008660000e+14
1.448518248832629318e+01 1.469475061429910312e+01 6.856652517885598854e+02 3.724584064327480000e+14
1.469475061429910312e+01 1.490431874027191128e+01 1.763197658992361028e+02 5.979957954545450000e+14
1.490431874027191128e+01 1.511388686624471944e+01 3.004209820879372472e+01 9.083206666666660000e+14
1.511388686624471944e+01 1.532345499221752938e+01 2.001900369907988697e+00 1.707700000000000000e+15
