# logM_lo logM_hi N Mave
1.284663905059616695e+01 1.305430709806635825e+01 2.866868152474457747e+05 8.834689430543000000e+12
1.305430709806635825e+01 1.326197514553654955e+01 1.782547467540049402e+05 1.426411567627200000e+13
1.326197514553654955e+01 1.346964319300674262e+01 1.081957713759017061e+05 2.296084811308400000e+13
1.346964319300674262e+01 1.367731124047693392e+01 6.414612716417529009e+04 3.699732589755200000e+13
1.367731124047693392e+01 1.388497928794712521e+01 3.627172956863224681e+04 5.954707853620600000e+13
1.388497928794712521e+01 1.409264733541731651e+01 1.974829075781133361e+04 9.575668770004500000e+13
1.409264733541731651e+01 1.430031538288750781e+01 9.828399675090557139e+03 1.542833683459100000e+14
1.430031538288750781e+01 1.450798343035770088e+01 4.238693651224230962e+03 2.469498180529300000e+14
1.450798343035770088e+01 1.471565147782789218e+01 1.601753739873623545e+03 3.950081937500000000e+14
1.471565147782789218e+01 1.492331952529808348e+01 4.943704954554976894e+02 6.423232388663960000e+14
1.492331952529808348e+01 1.513098757276827477e+01 1.090574214669346560e+02 1.010067522935779000e+15
1.513098757276827477e+01 1.533865562023846607e+01 2.200812594819174350e+01 1.592268181818181000e+15
