# logM_lo logM_hi N Mave
1.290560955238827745e+01 1.311032907476886322e+01 2.737962943974016816e+05 1.007686754215000000e+13
1.311032907476886322e+01 1.331504859714944899e+01 1.652027196166765061e+05 1.615856523048000000e+13
1.331504859714944899e+01 1.351976811953003654e+01 9.706894243368045136e+04 2.582635240484100000e+13
1.351976811953003654e+01 1.372448764191062232e+01 5.484466435467667179e+04 4.128412286983900000e+13
1.372448764191062232e+01 1.392920716429120809e+01 2.905572763534539263e+04 6.602081299069600000e+13
1.392920716429120809e+01 1.413392668667179386e+01 1.427967964298629340e+04 1.054599229850320000e+14
1.413392668667179386e+01 1.433864620905237963e+01 6.542529410254169306e+03 1.677351064807720000e+14
1.433864620905237963e+01 1.454336573143296718e+01 2.537190028139136302e+03 2.671243031977890000e+14
1.454336573143296718e+01 1.474808525381355295e+01 7.949137279142478292e+02 4.250857304785890000e+14
1.474808525381355295e+01 1.495280477619413873e+01 2.121693925794636186e+02 6.783595283018860000e+14
1.495280477619413873e+01 1.515752429857472450e+01 3.301859083373661718e+01 1.061643636363636000e+15
1.515752429857472450e+01 1.536224382095531027e+01 2.000806180610381624e+00 1.630500000000000000e+15
