# logM_lo logM_hi N Mave
1.290560955238827745e+01 1.311032907476886322e+01 3.081457410624705371e+05 1.009630645226500000e+13
1.311032907476886322e+01 1.331504859714944899e+01 1.928159993903009745e+05 1.618016867476200000e+13
1.331504859714944899e+01 1.351976811953003654e+01 1.199336218495260982e+05 2.589743042346500000e+13
1.351976811953003654e+01 1.372448764191062232e+01 7.206755422471104248e+04 4.140499158724300000e+13
1.372448764191062232e+01 1.392920716429120809e+01 4.168035381785915524e+04 6.619596296653400000e+13
1.392920716429120809e+01 1.413392668667179386e+01 2.281155727938835116e+04 1.058258054016010000e+14
1.413392668667179386e+01 1.433864620905237963e+01 1.179682940576220062e+04 1.690716356529860000e+14
1.433864620905237963e+01 1.454336573143296718e+01 5.439903257036550713e+03 2.701957668937580000e+14
1.454336573143296718e+01 1.474808525381355295e+01 2.262568386279824153e+03 4.319694557522120000e+14
1.474808525381355295e+01 1.495280477619413873e+01 7.105638885345296103e+02 6.836404084507040000e+14
1.495280477619413873e+01 1.515752429857472450e+01 1.841020203390104939e+02 1.083536576086956000e+15
1.515752429857472450e+01 1.536224382095531027e+01 3.901507678142727542e+01 1.720297435897436000e+15
1.536224382095531027e+01 1.556696334333589782e+01 1.000302062328541020e+00 2.360300000000000000e+15
