# logM_lo logM_hi N Mave
1.290560955238827745e+01 1.311032907476886322e+01 2.919784707138065714e+05 1.008188054493000000e+13
1.311032907476886322e+01 1.331504859714944899e+01 1.801560072089851892e+05 1.616534395105400000e+13
1.331504859714944899e+01 1.351976811953003654e+01 1.091742910881949501e+05 2.587322501388100000e+13
1.351976811953003654e+01 1.372448764191062232e+01 6.344996406794706854e+04 4.136187566864000000e+13
1.372448764191062232e+01 1.392920716429120809e+01 3.537661203370194562e+04 6.611389941198100000e+13
1.392920716429120809e+01 1.413392668667179386e+01 1.829224741955295758e+04 1.056756381239710000e+14
1.413392668667179386e+01 1.433864620905237963e+01 8.997272484509530841e+03 1.685971490641710000e+14
1.433864620905237963e+01 1.454336573143296718e+01 3.776196176109111548e+03 2.693169840848800000e+14
1.454336573143296718e+01 1.474808525381355295e+01 1.397603660271726312e+03 4.260798352435530000e+14
1.474808525381355295e+01 1.495280477619413873e+01 3.903117772039028637e+02 6.779473333333330000e+14
1.495280477619413873e+01 1.515752429857472450e+01 1.000570542568822816e+02 1.044522400000000000e+15
1.515752429857472450e+01 1.536224382095531027e+01 1.000382094474107397e+01 1.746270000000000000e+15
