# logM_lo logM_hi N Mave
1.290560955238827745e+01 1.311032907476886322e+01 1.812465963494716270e+05 1.003926717463000000e+13
1.311032907476886322e+01 1.331504859714944899e+01 9.766438440866408928e+04 1.606486138017000000e+13
1.331504859714944899e+01 1.351976811953003654e+01 4.956435165228343976e+04 2.567479146281800000e+13
1.351976811953003654e+01 1.372448764191062232e+01 2.322748673035051615e+04 4.098190577573400000e+13
1.372448764191062232e+01 1.392920716429120809e+01 1.005778502523417046e+04 6.537249060751300000e+13
1.392920716429120809e+01 1.413392668667179386e+01 3.695727768771096635e+03 1.040818517512890000e+14
1.413392668667179386e+01 1.433864620905237963e+01 1.133728882908611240e+03 1.647904155614500000e+14
1.433864620905237963e+01 1.454336573143296718e+01 2.604402743359064516e+02 2.592263076923070000e+14
1.454336573143296718e+01 1.474808525381355295e+01 4.805628906627561037e+01 4.149587500000000000e+14
1.474808525381355295e+01 1.495280477619413873e+01 1.000798430260858352e+00 6.790000000000000000e+14
1.495280477619413873e+01 1.515752429857472450e+01 1.000636462495519075e+00 9.079400000000000000e+14
