# logM_lo logM_hi N Mave
1.283073236972540521e+01 1.303919575123913432e+01 2.686011132182927104e+05 8.517163581228000000e+12
1.303919575123913432e+01 1.324765913275286522e+01 1.600436839107352716e+05 1.376827389249100000e+13
1.324765913275286522e+01 1.345612251426659434e+01 9.364521763040892256e+04 2.220500969580100000e+13
1.345612251426659434e+01 1.366458589578032345e+01 5.293465855363626179e+04 3.580474919804400000e+13
1.366458589578032345e+01 1.387304927729405435e+01 2.794935691312814379e+04 5.768611879688400000e+13
1.387304927729405435e+01 1.408151265880778347e+01 1.382252891332835679e+04 9.303036416563500000e+13
1.408151265880778347e+01 1.428997604032151258e+01 6.091814501565644605e+03 1.494712464962900000e+14
1.428997604032151258e+01 1.449843942183524348e+01 2.459049036483007058e+03 2.416113300693590000e+14
1.449843942183524348e+01 1.470690280334897260e+01 7.578643495765365969e+02 3.838681878306870000e+14
1.470690280334897260e+01 1.491536618486270172e+01 2.113888651046919449e+02 6.148512322274880000e+14
1.491536618486270172e+01 1.512382956637643261e+01 2.803755607064880095e+01 1.028243571428571000e+15
1.512382956637643261e+01 1.533229294789016173e+01 3.002944718317362316e+00 1.704700000000000000e+15
1.533229294789016173e+01 1.554075632940389085e+01 1.000676695857812160e+00 3.113700000000000000e+15
