# logM_lo logM_hi N Mave
1.283073236972540521e+01 1.303919575123913432e+01 2.165990000000000000e+05 8.505192601535000000e+12
1.303919575123913432e+01 1.324765913275286522e+01 1.235920000000000000e+05 1.374417294808700000e+13
1.324765913275286522e+01 1.345612251426659434e+01 6.813900000000000000e+04 2.213502400974400000e+13
1.345612251426659434e+01 1.366458589578032345e+01 3.583200000000000000e+04 3.563894175597200000e+13
1.366458589578032345e+01 1.387304927729405435e+01 1.703700000000000000e+04 5.735759517520600000e+13
1.387304927729405435e+01 1.408151265880778347e+01 7.237000000000000000e+03 9.251286278844800000e+13
1.408151265880778347e+01 1.428997604032151258e+01 2.868000000000000000e+03 1.477684274755920000e+14
1.428997604032151258e+01 1.449843942183524348e+01 9.160000000000000000e+02 2.386572270742350000e+14
1.449843942183524348e+01 1.470690280334897260e+01 2.050000000000000000e+02 3.813378048780480000e+14
1.470690280334897260e+01 1.491536618486270172e+01 3.300000000000000000e+01 5.946269696969690000e+14
1.491536618486270172e+01 1.512382956637643261e+01 5.000000000000000000e+00 9.716360000000000000e+14
1.512382956637643261e+01 1.533229294789016173e+01 1.000000000000000000e+00 1.501800000000000000e+15
