# logM_lo logM_hi N Mave
1.285219696582692528e+01 1.305958711753557822e+01 2.330731622754469572e+05 8.924871664963000000e+12
1.305958711753557822e+01 1.326697726924423293e+01 1.332985042980827275e+05 1.438366585585900000e+13
1.326697726924423293e+01 1.347436742095288587e+01 7.420261714812516584e+04 2.312812471115800000e+13
1.347436742095288587e+01 1.368175757266154058e+01 3.886325501609897765e+04 3.718123710562500000e+13
1.368175757266154058e+01 1.388914772437019352e+01 1.900388884570804294e+04 5.974644037767800000e+13
1.388914772437019352e+01 1.409653787607884823e+01 8.309685257041393925e+03 9.560639152542300000e+13
1.409653787607884823e+01 1.430392802778750116e+01 3.067685616527737238e+03 1.536668500327430000e+14
1.430392802778750116e+01 1.451131817949615588e+01 9.351127986620226693e+02 2.470165879828320000e+14
1.451131817949615588e+01 1.471870833120480881e+01 2.526330893042547814e+02 3.913861904761900000e+14
1.471870833120480881e+01 1.492609848291346353e+01 4.107797948951627376e+01 6.138956097560970000e+14
1.492609848291346353e+01 1.513348863462211646e+01 7.009744393106418059e+00 1.017262857142857000e+15
