# logM_lo logM_hi N Mave
1.277723980977034657e+01 1.298837781928182977e+01 2.288093061563172669e+05 7.541444072138000000e+12
1.298837781928182977e+01 1.319951582879331120e+01 1.296973605216109863e+05 1.225910690216200000e+13
1.319951582879331120e+01 1.341065383830479441e+01 7.176006070108567656e+04 1.987229075668200000e+13
1.341065383830479441e+01 1.362179184781627761e+01 3.766295525157533848e+04 3.224686736254500000e+13
1.362179184781627761e+01 1.383292985732775904e+01 1.809124390033795135e+04 5.219551999999900000e+13
1.383292985732775904e+01 1.404406786683924224e+01 7.942041800547106504e+03 8.458167122593700000e+13
1.404406786683924224e+01 1.425520587635072545e+01 3.094322581090290896e+03 1.369728854268090000e+14
1.425520587635072545e+01 1.446634388586220865e+01 9.199593112212027108e+02 2.197190948745910000e+14
1.446634388586220865e+01 1.467748189537369008e+01 2.225292091200373363e+02 3.585081081081080000e+14
1.467748189537369008e+01 1.488861990488517328e+01 4.808632429468868708e+01 5.655281250000000000e+14
1.488861990488517328e+01 1.509975791439665649e+01 3.004230785747479260e+00 8.382000000000000000e+14
