# logM_lo logM_hi N Mave
1.277723980977034657e+01 1.298837781928182977e+01 2.957181600847497466e+05 7.564230251712000000e+12
1.298837781928182977e+01 1.319951582879331120e+01 1.837093516650564852e+05 1.230617691654500000e+13
1.319951582879331120e+01 1.341065383830479441e+01 1.132400147645915858e+05 1.998418358846600000e+13
1.341065383830479441e+01 1.362179184781627761e+01 6.719157310549907561e+04 3.244246972385900000e+13
1.362179184781627761e+01 1.383292985732775904e+01 3.880536812353261485e+04 5.264195556305800000e+13
1.383292985732775904e+01 1.404406786683924224e+01 2.099995039617779912e+04 8.546953000622600000e+13
1.404406786683924224e+01 1.425520587635072545e+01 1.073603788450534557e+04 1.378639906454630000e+14
1.425520587635072545e+01 1.446634388586220865e+01 5.017981024671355954e+03 2.232973870451810000e+14
1.446634388586220865e+01 1.467748189537369008e+01 2.038806119054647070e+03 3.636450688298910000e+14
1.467748189537369008e+01 1.488861990488517328e+01 6.301136200365892819e+02 5.800704610492840000e+14
1.488861990488517328e+01 1.509975791439665649e+01 1.792351236339394518e+02 9.403868156424580000e+14
1.509975791439665649e+01 1.531089592390813792e+01 2.602552057898427407e+01 1.507207692307692000e+15
1.531089592390813792e+01 1.552203393341962112e+01 5.003746772601663118e+00 2.333620000000000000e+15
