# logM_lo logM_hi N Mave
1.280157120242221680e+01 1.301149264230110525e+01 2.964972139173818869e+05 7.988797813857000000e+12
1.301149264230110525e+01 1.322141408217999548e+01 1.834608877838412591e+05 1.296212424010000000e+13
1.322141408217999548e+01 1.343133552205888392e+01 1.141564552435439109e+05 2.099473983667500000e+13
1.343133552205888392e+01 1.364125696193777415e+01 6.807937308920695796e+04 3.395008550814900000e+13
1.364125696193777415e+01 1.385117840181666260e+01 3.926128681813700678e+04 5.498826069209800000e+13
1.385117840181666260e+01 1.406109984169555105e+01 2.125348112946643596e+04 8.913672139138600000e+13
1.406109984169555105e+01 1.427102128157444128e+01 1.088105804041527335e+04 1.438301126084540000e+14
1.427102128157444128e+01 1.448094272145332972e+01 5.098399074358425423e+03 2.323929988193620000e+14
1.448094272145332972e+01 1.469086416133221995e+01 1.979749377732497351e+03 3.738436101265820000e+14
1.469086416133221995e+01 1.490078560121110840e+01 6.882364067608378946e+02 5.974332023289660000e+14
1.490078560121110840e+01 1.511070704108999863e+01 1.722291521693062464e+02 9.720129651162790000e+14
1.511070704108999863e+01 1.532062848096888708e+01 3.103143942410118683e+01 1.511845161290322000e+15
1.532062848096888708e+01 1.553054992084777552e+01 7.005229547445328109e+00 2.480314285714285000e+15
