# logM_lo logM_hi N Mave
1.280157120242221680e+01 1.301149264230110525e+01 2.656747695228083758e+05 7.976865283904000000e+12
1.301149264230110525e+01 1.322141408217999548e+01 1.597051964961475169e+05 1.294129034717600000e+13
1.322141408217999548e+01 1.343133552205888392e+01 9.391398318455340632e+04 2.093878975445500000e+13
1.343133552205888392e+01 1.364125696193777415e+01 5.253730856656835385e+04 3.386948021158700000e+13
1.364125696193777415e+01 1.385117840181666260e+01 2.809851323433349535e+04 5.474863509261200000e+13
1.385117840181666260e+01 1.406109984169555105e+01 1.395619983249631514e+04 8.861591215584700000e+13
1.406109984169555105e+01 1.427102128157444128e+01 6.278049356171307409e+03 1.423545577905490000e+14
1.427102128157444128e+01 1.448094272145332972e+01 2.521878755052534416e+03 2.302917752184270000e+14
1.448094272145332972e+01 1.469086416133221995e+01 7.447902001696497791e+02 3.707239516129030000e+14
1.469086416133221995e+01 1.490078560121110840e+01 2.111535745218501177e+02 6.016856398104260000e+14
1.490078560121110840e+01 1.511070704108999863e+01 3.301658430388250309e+01 9.671927272727270000e+14
1.511070704108999863e+01 1.532062848096888708e+01 5.001732403700484220e+00 1.557920000000000000e+15
