# logM_lo logM_hi N Mave
1.280157120242221680e+01 1.301149264230110525e+01 2.067819003071509942e+05 7.958539896051000000e+12
1.301149264230110525e+01 1.322141408217999548e+01 1.146306488300724304e+05 1.288822502490300000e+13
1.322141408217999548e+01 1.343133552205888392e+01 6.114770769866902992e+04 2.084362745325700000e+13
1.343133552205888392e+01 1.364125696193777415e+01 3.021246213139652536e+04 3.377823845047300000e+13
1.364125696193777415e+01 1.385117840181666260e+01 1.389247308865261039e+04 5.439971094826900000e+13
1.385117840181666260e+01 1.406109984169555105e+01 5.606886512150495037e+03 8.778342177969100000e+13
1.406109984169555105e+01 1.427102128157444128e+01 1.894299956625714685e+03 1.408290137857900000e+14
1.427102128157444128e+01 1.448094272145332972e+01 5.327459153760653408e+02 2.254773634651600000e+14
1.448094272145332972e+01 1.469086416133221995e+01 1.202930272377348473e+02 3.646897500000000000e+14
1.469086416133221995e+01 1.490078560121110840e+01 2.304144378602092758e+01 5.962534782608690000e+14
1.490078560121110840e+01 1.511070704108999863e+01 1.001340224971746906e+00 9.626900000000000000e+14
