# logM_lo logM_hi N Mave
1.290348371620982171e+01 1.310830953039933000e+01 2.561070000000000000e+05 1.001652777276600000e+13
1.310830953039933000e+01 1.331313534458884007e+01 1.517990000000000000e+05 1.604974765314600000e+13
1.331313534458884007e+01 1.351796115877834836e+01 8.578100000000000000e+04 2.571938542334500000e+13
1.351796115877834836e+01 1.372278697296785666e+01 4.731600000000000000e+04 4.105138285146600000e+13
1.372278697296785666e+01 1.392761278715736672e+01 2.375300000000000000e+04 6.558719227045000000e+13
1.392761278715736672e+01 1.413243860134687502e+01 1.091700000000000000e+04 1.047027272144360000e+14
1.413243860134687502e+01 1.433726441553638331e+01 4.442000000000000000e+03 1.669189869428180000e+14
1.433726441553638331e+01 1.454209022972589338e+01 1.509000000000000000e+03 2.661852153744200000e+14
1.454209022972589338e+01 1.474691604391540167e+01 4.150000000000000000e+02 4.172493493975900000e+14
1.474691604391540167e+01 1.495174185810490997e+01 1.000000000000000000e+02 6.848458000000000000e+14
1.495174185810490997e+01 1.515656767229442003e+01 1.000000000000000000e+01 1.028833000000000000e+15
