# logM_lo logM_hi N Mave
1.278202849222918047e+01 1.299292706761772109e+01 2.339920440347105323e+05 7.617306800056000000e+12
1.299292706761772109e+01 1.320382564300626171e+01 1.346131029881999129e+05 1.237486267769300000e+13
1.320382564300626171e+01 1.341472421839480411e+01 7.419253636031984934e+04 2.008082316347800000e+13
1.341472421839480411e+01 1.362562279378334473e+01 3.878599586993419507e+04 3.255773771431500000e+13
1.362562279378334473e+01 1.383652136917188535e+01 1.925146188919504493e+04 5.269137338359200000e+13
1.383652136917188535e+01 1.404741994456042598e+01 8.525554561862349146e+03 8.515166847569600000e+13
1.404741994456042598e+01 1.425831851994896660e+01 3.334398991439093606e+03 1.378359759036140000e+14
1.425831851994896660e+01 1.446921709533750899e+01 1.043365059047757541e+03 2.212254519230760000e+14
1.446921709533750899e+01 1.468011567072604961e+01 2.726552937150771072e+02 3.563363970588230000e+14
1.468011567072604961e+01 1.489101424611459024e+01 5.710264114179140904e+01 5.706180701754380000e+14
1.489101424611459024e+01 1.510191282150313086e+01 5.006962236827877888e+00 8.651240000000000000e+14
