# logM_lo logM_hi N Mave
1.278202849222918047e+01 1.299292706761772109e+01 1.874465386977277813e+05 7.595681677250000000e+12
1.299292706761772109e+01 1.320382564300626171e+01 1.021393632064136327e+05 1.233718461133400000e+13
1.320382564300626171e+01 1.341472421839480411e+01 5.207050934259991482e+04 2.003450030067300000e+13
1.341472421839480411e+01 1.362562279378334473e+01 2.504954323603060402e+04 3.243156990111700000e+13
1.362562279378334473e+01 1.383652136917188535e+01 1.100686181418514934e+04 5.239616668188000000e+13
1.383652136917188535e+01 1.404741994456042598e+01 4.203637093758940864e+03 8.453915202863900000e+13
1.404741994456042598e+01 1.425831851994896660e+01 1.327963052585867899e+03 1.366207396226410000e+14
1.425831851994896660e+01 1.446921709533750899e+01 3.405289165858031311e+02 2.173936176470580000e+14
1.446921709533750899e+01 1.468011567072604961e+01 6.607071690789572926e+01 3.504572727272720000e+14
1.468011567072604961e+01 1.489101424611459024e+01 6.004803694760243005e+00 5.090683333333330000e+14
