# logM_lo logM_hi N Mave
1.288079929983925176e+01 1.308675933484728837e+01 2.347156503378521302e+05 9.511592868826000000e+12
1.308675933484728837e+01 1.329271936985532676e+01 1.334217459088097967e+05 1.528266732137500000e+13
1.329271936985532676e+01 1.349867940486336337e+01 7.241491765123428195e+04 2.449956983326300000e+13
1.349867940486336337e+01 1.370463943987140176e+01 3.731048388770015299e+04 3.926004822802600000e+13
1.370463943987140176e+01 1.391059947487943838e+01 1.720080847814031586e+04 6.279818227640300000e+13
1.391059947487943838e+01 1.411655950988747676e+01 7.109997682419335433e+03 1.002602757888770000e+14
1.411655950988747676e+01 1.432251954489551338e+01 2.668070852975735761e+03 1.604467996987950000e+14
1.432251954489551338e+01 1.452847957990355177e+01 7.646109555250607173e+02 2.531486220472440000e+14
1.452847957990355177e+01 1.473443961491158838e+01 1.704336001699715837e+02 4.079045882352940000e+14
1.473443961491158838e+01 1.494039964991962677e+01 1.603155720496756942e+01 6.182437500000000000e+14
1.494039964991962677e+01 1.514635968492766338e+01 4.005539540881363436e+00 1.095665000000000000e+15
