# logM_lo logM_hi N Mave
1.288079929983925176e+01 1.308675933484728837e+01 1.551450000000000000e+05 9.476023449031000000e+12
1.308675933484728837e+01 1.329271936985532676e+01 7.951400000000000000e+04 1.520507244007300000e+13
1.329271936985532676e+01 1.349867940486336337e+01 3.805000000000000000e+04 2.435683681997300000e+13
1.349867940486336337e+01 1.370463943987140176e+01 1.670200000000000000e+04 3.894555011375800000e+13
1.370463943987140176e+01 1.391059947487943838e+01 6.449000000000000000e+03 6.224932516669200000e+13
1.391059947487943838e+01 1.411655950988747676e+01 2.010000000000000000e+03 9.931009004975100000e+13
1.411655950988747676e+01 1.432251954489551338e+01 5.370000000000000000e+02 1.578466294227180000e+14
1.432251954489551338e+01 1.452847957990355177e+01 1.020000000000000000e+02 2.515330392156860000e+14
1.452847957990355177e+01 1.473443961491158838e+01 1.300000000000000000e+01 3.863084615384610000e+14
1.473443961491158838e+01 1.494039964991962677e+01 2.000000000000000000e+00 6.677950000000000000e+14
