# logM_lo logM_hi N Mave
1.288079929983925176e+01 1.308675933484728837e+01 3.039585784581082407e+05 9.539067857647000000e+12
1.308675933484728837e+01 1.329271936985532676e+01 1.845603637161492952e+05 1.532827679651500000e+13
1.329271936985532676e+01 1.349867940486336337e+01 1.106852545600781305e+05 2.459065390056600000e+13
1.349867940486336337e+01 1.370463943987140176e+01 6.401152819610460574e+04 3.942393503980300000e+13
1.370463943987140176e+01 1.391059947487943838e+01 3.516997625556766434e+04 6.320416009028800000e+13
1.391059947487943838e+01 1.411655950988747676e+01 1.799157767108765984e+04 1.011975690703250000e+14
1.411655950988747676e+01 1.432251954489551338e+01 8.220178625528611519e+03 1.619690245092060000e+14
1.432251954489551338e+01 1.452847957990355177e+01 3.342403957875006199e+03 2.592176326041350000e+14
1.452847957990355177e+01 1.473443961491158838e+01 1.134280900280015885e+03 4.107145189761690000e+14
1.473443961491158838e+01 1.494039964991962677e+01 3.272566578759575009e+02 6.555448318042810000e+14
1.494039964991962677e+01 1.514635968492766338e+01 5.403002867041420387e+01 1.019531111111111000e+15
1.514635968492766338e+01 1.535231971993569999e+01 8.003127540542477547e+00 1.601662500000000000e+15
