# logM_lo logM_hi N Mave
1.287381901574305942e+01 1.308012806495590574e+01 2.021184216293438803e+05 9.350385820001000000e+12
1.308012806495590574e+01 1.328643711416875384e+01 1.118885222230069630e+05 1.502065696370900000e+13
1.328643711416875384e+01 1.349274616338160016e+01 5.869291476044974115e+04 2.409916678767700000e+13
1.349274616338160016e+01 1.369905521259444825e+01 2.867331107051932122e+04 3.861325631081600000e+13
1.369905521259444825e+01 1.390536426180729457e+01 1.258948197409604654e+04 6.193523798846800000e+13
1.390536426180729457e+01 1.411167331102014089e+01 5.080725668065323589e+03 9.865324910891000000e+13
1.411167331102014089e+01 1.431798236023298898e+01 1.681611262355509098e+03 1.577822162485060000e+14
1.431798236023298898e+01 1.452429140944583530e+01 4.144083277351778065e+02 2.510548910411620000e+14
1.452429140944583530e+01 1.473060045865868339e+01 6.617119500341888738e+01 3.906431818181810000e+14
1.473060045865868339e+01 1.493690950787152971e+01 5.009966498342904195e+00 5.980760000000000000e+14
