# logM_lo logM_hi N Mave
1.282700422085321712e+01 1.303565400981055689e+01 2.662920000000000000e+05 8.440918591996000000e+12
1.303565400981055689e+01 1.324430379876789488e+01 1.584330000000000000e+05 1.364824138910400000e+13
1.324430379876789488e+01 1.345295358772523464e+01 9.209200000000000000e+04 2.200812462537400000e+13
1.345295358772523464e+01 1.366160337668257441e+01 5.115700000000000000e+04 3.555644781750200000e+13
1.366160337668257441e+01 1.387025316563991240e+01 2.636800000000000000e+04 5.732370964805800000e+13
1.387025316563991240e+01 1.407890295459725216e+01 1.283500000000000000e+04 9.231215597974200000e+13
1.407890295459725216e+01 1.428755274355459193e+01 5.409000000000000000e+03 1.479970086892210000e+14
1.428755274355459193e+01 1.449620253251192992e+01 1.954000000000000000e+03 2.375974309109510000e+14
1.449620253251192992e+01 1.470485232146926968e+01 5.600000000000000000e+02 3.806754464285710000e+14
1.470485232146926968e+01 1.491350211042660945e+01 1.210000000000000000e+02 6.012209090909090000e+14
1.491350211042660945e+01 1.512215189938394744e+01 2.200000000000000000e+01 1.001496363636363000e+15
1.512215189938394744e+01 1.533080168834128720e+01 1.000000000000000000e+00 1.387500000000000000e+15
