# logM_lo logM_hi N Mave
1.282700422085321712e+01 1.303565400981055689e+01 3.190049035444302717e+05 8.464583589962000000e+12
1.303565400981055689e+01 1.324430379876789488e+01 2.000552233561061439e+05 1.368832935143100000e+13
1.324430379876789488e+01 1.345295358772523464e+01 1.239278258383292123e+05 2.210356769665800000e+13
1.345295358772523464e+01 1.366160337668257441e+01 7.491503818925769883e+04 3.571153867659500000e+13
1.366160337668257441e+01 1.387025316563991240e+01 4.356777408390594064e+04 5.756852330435100000e+13
1.387025316563991240e+01 1.407890295459725216e+01 2.403055089358416808e+04 9.286801131429500000e+13
1.407890295459725216e+01 1.428755274355459193e+01 1.251616582281857336e+04 1.498746852978850000e+14
1.428755274355459193e+01 1.449620253251192992e+01 5.752961909239795204e+03 2.401975731197770000e+14
1.449620253251192992e+01 1.470485232146926968e+01 2.317479278815879297e+03 3.889257667386600000e+14
1.470485232146926968e+01 1.491350211042660945e+01 8.146065607905871957e+02 6.190350000000000000e+14
1.491350211042660945e+01 1.512215189938394744e+01 1.880975958417590448e+02 9.837466489361700000e+14
1.512215189938394744e+01 1.533080168834128720e+01 3.301172895295191267e+01 1.598800000000000000e+15
1.533080168834128720e+01 1.553945147729862697e+01 6.001493521755100424e+00 2.524116666666666000e+15
