# logM_lo logM_hi N Mave
1.282700422085321712e+01 1.303565400981055689e+01 2.078275373480974813e+05 8.418320123695000000e+12
1.303565400981055689e+01 1.324430379876789488e+01 1.141011651148332603e+05 1.359269980432200000e+13
1.324430379876789488e+01 1.345295358772523464e+01 5.976294540333613986e+04 2.194866565811900000e+13
1.345295358772523464e+01 1.366160337668257441e+01 2.902355146692483686e+04 3.534291284435500000e+13
1.366160337668257441e+01 1.387025316563991240e+01 1.301335838137479550e+04 5.687812477800900000e+13
1.387025316563991240e+01 1.407890295459725216e+01 5.007598621310277849e+03 9.122119975956700000e+13
1.407890295459725216e+01 1.428755274355459193e+01 1.644759217468414136e+03 1.469299207800120000e+14
1.428755274355459193e+01 1.449620253251192992e+01 4.126602493324846250e+02 2.321147572815530000e+14
1.449620253251192992e+01 1.470485232146926968e+01 8.008537222195526795e+01 3.907305000000000000e+14
1.470485232146926968e+01 1.491350211042660945e+01 1.200902532514462884e+01 6.116950000000000000e+14
