# logM_lo logM_hi N Mave
1.290165247397829162e+01 1.310656985027937793e+01 1.836110000000000000e+05 9.943943760994000000e+12
1.310656985027937793e+01 1.331148722658046246e+01 9.936800000000000000e+04 1.593165580468500000e+13
1.331148722658046246e+01 1.351640460288154699e+01 5.106900000000000000e+04 2.544758417043600000e+13
1.351640460288154699e+01 1.372132197918263330e+01 2.426600000000000000e+04 4.062295532844300000e+13
1.372132197918263330e+01 1.392623935548371961e+01 1.013800000000000000e+04 6.484016443085400000e+13
1.392623935548371961e+01 1.413115673178480414e+01 3.678000000000000000e+03 1.033395163132130000e+14
1.413115673178480414e+01 1.433607410808588867e+01 1.123000000000000000e+03 1.646845503116650000e+14
1.433607410808588867e+01 1.454099148438697497e+01 2.830000000000000000e+02 2.567907773851590000e+14
1.454099148438697497e+01 1.474590886068806128e+01 5.100000000000000000e+01 4.214627450980390000e+14
1.474590886068806128e+01 1.495082623698914581e+01 4.000000000000000000e+00 6.035575000000000000e+14
